cluster,gene_id,score,logfoldchange,pval,pval_adj,pct_expressed,gene_name_clean,is_significant,is_labeled
2,g25975_COQ9_2,5.0847564,1.2188479,3.680984389823526e-07,2.723668308229846e-06,0.12048192771084337,COQ9,True,True
2,g1883_NEK4_1,5.0840673,2.8511853,3.6943674386861423e-07,2.732191620396644e-06,0.12048192771084337,NEK4,True,True
2,g22460_PFN4_2,5.081988,4.614142,3.7350498303031316e-07,2.7553276503564825e-06,0.12048192771084337,PFN4,True,True
2,g24230_ANAPC10_1,5.073143,3.075668,3.912978709521192e-07,2.866318169800177e-06,0.8192771084337349,ANAPC10,True,True
2,g15282_MCOLN2,5.073053,2.2373762,3.914837614913326e-07,2.866318169800177e-06,0.13253012048192772,MCOLN2,True,True
2,g28834_STAB1_2,5.0694475,3.5063872,3.9897187806478406e-07,2.909517307797813e-06,0.20481927710843373,STAB1,True,True
2,g21991_BIRC2_98,5.069098,1.0334615,3.99705718895417e-07,2.91341940704576e-06,0.26506024096385544,BIRC2,True,True
2,g4544_PSMB2,5.0684423,1.7775158,4.010843242236185e-07,2.9220149226987076e-06,0.13253012048192772,PSMB2,True,True
2,g24479_MYH9_2,5.065161,1.1485295,4.0805472836173733e-07,2.971319527236138e-06,0.2289156626506024,MYH9,True,True
2,g25141_GLUD1_1,5.063841,1.362223,4.1089280258826417e-07,2.9904998512109116e-06,0.3493975903614458,GLUD1,True,True
2,g28148_UBA6_2,5.062933,2.5095985,4.1285494700272924e-07,3.0017995104990103e-06,0.1686746987951807,UBA6,True,True
2,g19831_SPINT2_1,5.0624304,1.9430125,4.1394491690088037e-07,3.008232321236046e-06,0.20481927710843373,SPINT2,True,True
2,g28161_RIOK2_2,5.059822,0.90228385,4.1964782013941814e-07,3.0466556451726553e-06,0.42168674698795183,RIOK2,True,True
2,g21040_LTN1,5.0535073,1.113552,4.337698493612139e-07,3.13520633724688e-06,0.12048192771084337,LTN1,True,True
2,g34957_RRNAD1,5.0498405,1.2138895,4.4217915809354756e-07,3.192838472578926e-06,0.18072289156626506,RRNAD1,True,True
2,g11652_AP3M2,5.0491624,1.1074882,4.4375118008675346e-07,3.202611914185934e-06,0.20481927710843373,AP3M2,True,True
2,g1185_MRPS18A,5.047557,1.6088121,4.4749556633744185e-07,3.2201227350879837e-06,0.3614457831325301,MRPS18A,True,True
2,g11697_CDK12,5.043451,1.4290187,4.5721067927888256e-07,3.2851932043479707e-06,0.42168674698795183,CDK12,True,True
2,g32191_MCRS1,5.038523,1.3114878,4.6913759363391843e-07,3.365941677673018e-06,0.26506024096385544,MCRS1,True,True
2,g20096_MAP4K1_1,5.038063,1.1819099,4.7026597025272894e-07,3.372386786675392e-06,0.13253012048192772,MAP4K1,True,True
2,g44248_ARHGEF26_2,5.035495,1.4037598,4.7661653858756116e-07,3.4129190144682327e-06,0.14457831325301204,ARHGEF26,True,True
2,g12226_CLCN6,5.035104,2.1338825,4.775902932636387e-07,3.417114197484023e-06,0.1686746987951807,CLCN6,True,True
2,g29937_WDFY2,5.0350723,1.1466254,4.77668644470239e-07,3.417114197484023e-06,0.30120481927710846,WDFY2,True,True
2,g34701_LRSAM1_5,5.0256906,0.7228172,5.016245015163468e-07,3.571059710163483e-06,0.14457831325301204,LRSAM1,True,True
2,g27939_EIF2A,5.0234346,1.3962586,5.075556154523524e-07,3.6080262906404373e-06,0.2891566265060241,EIF2A,True,True
2,g5435_UBE2Q1,5.018558,1.613622,5.206079965137503e-07,3.695434388812858e-06,0.6024096385542169,UBE2Q1,True,True
2,g10350_COX5B_1,5.0169697,1.024843,5.249286336864251e-07,3.7243000544896507e-06,0.7951807228915663,COX5B,True,True
2,g7798_CDC37,5.01598,1.0503333,5.276391330105046e-07,3.739910257092832e-06,0.7108433734939759,CDC37,True,True
2,g4062_NOP56,5.0144434,1.2011876,5.318723426354796e-07,3.76809318431651e-06,0.3855421686746988,NOP56,True,True
2,g26524_TSTA3,5.013342,1.6293684,5.349269159762659e-07,3.7879027702319353e-06,0.12048192771084337,TSTA3,True,True
2,g27882_CCDC62,5.01063,1.4397602,5.425206104894939e-07,3.837966751233108e-06,0.4457831325301205,CCDC62,True,True
2,g11752_KAT7,5.0076647,1.1718245,5.509434432833696e-07,3.89379411361988e-06,0.5542168674698795,KAT7,True,True
2,g34603_TJAP1_2,5.0026717,1.5202812,5.654121973343115e-07,3.986441552922722e-06,0.13253012048192772,TJAP1,True,True
2,g10327_RPS6KB2,5.000685,1.1918486,5.712692571697918e-07,4.023865820084002e-06,0.2891566265060241,RPS6KB2,True,True
2,g14758_KPNB1,4.994607,1.4458272,5.895573959859419e-07,4.142728816089135e-06,0.14457831325301204,KPNB1,True,True
2,g19066_PARP14_10,4.9878664,1.2175076,6.104969668205492e-07,4.285758879145408e-06,0.10843373493975904,PARP14,True,True
2,g43686_ZFAND4_3,4.986969,1.3402293,6.133391553456164e-07,4.301591071318682e-06,0.1686746987951807,ZFAND4,True,True
2,g7050_NUPL1,4.981751,1.3171253,6.301147597371027e-07,4.417131586908872e-06,0.2289156626506024,NUPL1,True,True
2,g27229_XPR1,4.9746857,2.3072755,6.535362439068416e-07,4.572570054026961e-06,0.5542168674698795,XPR1,True,True
2,g24755_DYX1C1,4.9736753,2.0755107,6.569527429474334e-07,4.594281157501659e-06,0.6987951807228916,DYX1C1,True,True
2,g3655_SOD1_1,4.9729233,1.8241342,6.595069681903965e-07,4.609944272644174e-06,0.12048192771084337,SOD1,True,True
2,g5980_TTC21B,4.9654765,1.9463391,6.853254141179566e-07,4.7699429820232715e-06,0.21686746987951808,TTC21B,True,True
2,g4643_RBM17,4.965209,2.1018376,6.862708195980392e-07,4.7730084768752185e-06,0.2289156626506024,RBM17,True,True
2,g14931_NDUFS8,4.9651675,1.5507572,6.864171011906782e-07,4.7730084768752185e-06,0.40963855421686746,NDUFS8,True,True
2,g30147_PFKFB2_2,4.9625144,1.9715644,6.958644262500826e-07,4.831824140205453e-06,0.13253012048192772,PFKFB2,True,True
2,g3821_DNAH1_2,4.961519,4.7751203,6.994417682142734e-07,4.852824926420994e-06,0.30120481927710846,DNAH1,True,True
2,g10603_EDC4,4.9584074,1.8950741,7.107334016717794e-07,4.923407467724452e-06,0.25301204819277107,EDC4,True,True
2,g17844_EFHC1_1,4.957247,3.720306,7.149907949979048e-07,4.948222414107313e-06,0.18072289156626506,EFHC1,True,True
2,g24163_FIP1L1,4.9519167,1.363271,7.348601749665205e-07,5.07136555774918e-06,0.13253012048192772,FIP1L1,True,True
2,g5374_TMEM45A,4.9444113,1.034036,7.637435822916222e-07,5.26325972225228e-06,0.927710843373494,TMEM45A,True,True
2,g24323_ARFIP1,4.93396,1.1012013,8.05788811216371e-07,5.529612544386501e-06,0.5180722891566265,ARFIP1,True,True
2,g32165_KIF3C_1,4.9278064,4.3783164,8.315795908342844e-07,5.677360802258473e-06,0.3614457831325301,KIF3C,True,True
2,g20904_AKAP14,4.9278064,3.5964742,8.315795908342844e-07,5.677360802258473e-06,0.3253012048192771,AKAP14,True,True
2,g8208_PHB2_1,4.925959,1.2207496,8.394751851812868e-07,5.723268495063862e-06,0.37349397590361444,PHB2,True,True
2,g2606_LRRIQ4,4.92505,3.783465,8.433897037952593e-07,5.741944393047334e-06,0.42168674698795183,LRRIQ4,True,True
2,g10715_THBS1_1,4.9216895,1.756888,8.580030901911936e-07,5.833306723572596e-06,0.3614457831325301,THBS1,True,True
2,g18685_EHBP1L1_1,4.920387,2.5198715,8.637325754031575e-07,5.86681746536584e-06,0.21686746987951808,EHBP1L1,True,True
2,g22234_BRD4_2,4.9198303,1.0990708,8.661920023577393e-07,5.880797763112434e-06,0.18072289156626506,BRD4,True,True
2,g617_MED6,4.918054,1.8001125,8.740865273750461e-07,5.92890343279196e-06,0.6626506024096386,MED6,True,True
2,g25370_NEK8_2,4.9159117,1.080946,8.837028543684003e-07,5.991358205056435e-06,0.18072289156626506,NEK8,True,True
2,g30425_STK40_2,4.9111514,1.0943608,9.054320031257232e-07,6.118866898025288e-06,0.3253012048192771,STK40,True,True
2,g2447_PSMD3_2,4.910353,1.8965873,9.091250305881149e-07,6.138291584436052e-06,0.12048192771084337,PSMD3,True,True
2,g4349_GSTD4_3,4.908123,3.271451,9.195218657708281e-07,6.191250118727055e-06,0.3493975903614458,GSTD4,True,True
2,g12503_PPP1R9A_1,4.9076853,1.0941426,9.215747195353412e-07,6.202223250206167e-06,0.37349397590361444,PPP1R9A,True,True
2,g5234_DNM2_2,4.904017,2.4554224,9.389644207907464e-07,6.301895824153278e-06,0.24096385542168675,DNM2,True,True
2,g40952_TMCC2,4.8998427,1.5606015,9.59134498124636e-07,6.416701722277917e-06,0.21686746987951808,TMCC2,True,True
2,g21202_SPRED2,4.89739,1.4717207,9.711796967794915e-07,6.485445100407193e-06,0.25301204819277107,SPRED2,True,True
2,g40657_LAMC3_2,4.891169,2.1188662,1.0023880283300967e-06,6.660473127498893e-06,0.40963855421686746,LAMC3,True,True
2,g29931_SCYL3,4.8887305,0.8698507,1.0148837989790912e-06,6.737394350287825e-06,0.24096385542168675,SCYL3,True,True
2,g12556_NHP10,4.8804517,1.63883,1.058432258321595e-06,7.00929129853128e-06,0.2289156626506024,NHP10,True,True
2,g19804_CDT1,4.8803997,2.0269606,1.0587099832820476e-06,7.00929129853128e-06,0.1686746987951807,CDT1,True,True
2,g22914_TADA2A_3,4.866464,1.3218524,1.1361245406807234e-06,7.451146987605389e-06,0.1686746987951807,TADA2A,True,True
2,g2109_CHMP2B,4.8662295,0.871533,1.1374753804478576e-06,7.4566700029538e-06,0.12048192771084337,CHMP2B,True,True
2,g22492_MRPL16,4.8654065,1.9552708,1.1422179131621216e-06,7.481067994249499e-06,0.2289156626506024,MRPL16,True,True
2,g21368_ERCC6_1,4.860527,1.480137,1.1707373331020565e-06,7.650765862064174e-06,0.10843373493975904,ERCC6,True,True
2,g29463_NEK2_2,4.859206,3.0180678,1.1785727908369302e-06,7.691682977777259e-06,0.5903614457831325,NEK2,True,True
2,g4575_SEC22B,4.8586283,1.1662432,1.1820190721188322e-06,7.71028945223969e-06,0.14457831325301204,SEC22B,True,True
2,g29696_MRPL43_1,4.858464,2.0736308,1.1830018405025968e-06,7.71028945223969e-06,0.20481927710843373,MRPL43,True,True
2,g2578_FLAD1,4.858301,2.6030412,1.1839710736183887e-06,7.710550507413497e-06,0.1927710843373494,FLAD1,True,True
2,g39418_CAPN7_2,4.8563833,2.2076287,1.1954907385471823e-06,7.777853193796981e-06,0.10843373493975904,CAPN7,True,True
2,g21446_ASXL1,4.8544703,0.8933031,1.2070885675496477e-06,7.842865347137737e-06,0.3493975903614458,ASXL1,True,True
2,g1620_TM9SF2,4.8526335,1.0515761,1.2183270271239541e-06,7.905372980780399e-06,0.5783132530120482,TM9SF2,True,True
2,g9862_PRMT5,4.8488064,1.5435243,1.2420655822571901e-06,8.048716757173252e-06,0.3253012048192771,PRMT5,True,True
2,g28193_LARP6_1,4.846162,1.1638212,1.2587281498884735e-06,8.153087592163167e-06,0.1566265060240964,LARP6,True,True
2,g4020_LRRC51_2,4.843915,2.2589037,1.2730543886529979e-06,8.234965237809198e-06,0.13253012048192772,LRRC51,True,True
2,g41190_CSNK1G2_2,4.843224,1.0913209,1.2774905549043911e-06,8.254914306167804e-06,0.20481927710843373,CSNK1G2,True,True
2,g27189_HERC1_3,4.8411155,1.9042374,1.2911218341962163e-06,8.329781622204286e-06,0.12048192771084337,HERC1,True,True
2,g33637_EHMT1,4.840172,2.3048506,1.2972706859776843e-06,8.362090463966973e-06,0.14457831325301204,EHMT1,True,True
2,g9941_NOL6_2,4.8393116,1.3339611,1.3028963565372994e-06,8.394661447966475e-06,0.27710843373493976,NOL6,True,True
2,g28167_AMOTL1_3,4.835539,1.2996571,1.32785580186049e-06,8.546235124233139e-06,0.10843373493975904,AMOTL1,True,True
2,g35358_AIFM2_6,4.8322463,2.0259628,1.3500103143757556e-06,8.682953570916992e-06,0.12048192771084337,AIFM2,True,True
2,g14997_ACO2_1,4.831626,1.3661331,1.3542237751610242e-06,8.70623337557469e-06,0.12048192771084337,ACO2,True,True
2,g14051_SEC24C,4.831109,1.0830542,1.357746130697406e-06,8.725051636897227e-06,0.1686746987951807,SEC24C,True,True
2,g35046_HID1_3,4.828776,1.6133482,1.373749454712554e-06,8.820157471387043e-06,0.1686746987951807,HID1,True,True
2,g15004_SSU72,4.8279095,1.2269129,1.3797388769413334e-06,8.850858843853858e-06,0.8795180722891566,SSU72,True,True
2,g29853_CELSR1_2,4.8272853,1.2487017,1.3840673100636285e-06,8.874741308360747e-06,0.24096385542168675,CELSR1,True,True
2,g30560_CHMP6_1,4.822335,1.1730219,1.4188770456894507e-06,9.07145402072983e-06,0.43373493975903615,CHMP6,True,True
2,g12105_SLAIN2,4.8136406,1.2821786,1.4820541193996965e-06,9.432891568458859e-06,0.25301204819277107,SLAIN2,True,True
2,g34343_ANKRD40,4.8112288,2.2777414,1.500053386830262e-06,9.52915539025196e-06,0.7108433734939759,ANKRD40,True,True
2,g8538_SUR1,4.8081264,1.5554308,1.5235154094344404e-06,9.650686634178923e-06,0.43373493975903615,SUR1,True,True
2,g14266_FZD6,4.80763,2.7503214,1.5272992541846166e-06,9.670476228007823e-06,0.6385542168674698,FZD6,True,True
2,g35145_WDR26,4.8041444,1.8843784,1.554148030163663e-06,9.836227040647225e-06,0.4939759036144578,WDR26,True,True
2,g35521_UTP6_1,4.800866,2.216889,1.5798075746407995e-06,9.987260254284055e-06,0.5180722891566265,UTP6,True,True
2,g15012_SCUBE1_1,4.7989836,1.7354183,1.594728643606528e-06,1.0058018479622357e-05,0.5301204819277109,SCUBE1,True,True
2,g20614_TMBIM4_1,4.793796,1.088349,1.6365483054601982e-06,1.0299924886833655e-05,0.4578313253012048,TMBIM4,True,True
2,g4730_AK6,4.7904954,0.695111,1.6637001176859529e-06,1.0457339762024311e-05,0.2289156626506024,AK6,True,True
2,g6052_AHSA1,4.787084,1.1185733,1.6922187459001133e-06,1.0618382867039324e-05,0.20481927710843373,AHSA1,True,True
2,g7900_SF1,4.785293,1.1645193,1.7073793760158909e-06,1.0695199527196979e-05,0.3373493975903614,SF1,True,True
2,g19112_NTMT1,4.7845864,1.3494686,1.7133995418010222e-06,1.0728325708551638e-05,0.7349397590361446,NTMT1,True,True
2,g18375_PA2G4,4.7843204,1.6559912,1.715669540924193e-06,1.0733595382938901e-05,0.6867469879518072,PA2G4,True,True
2,g24626_LRP1_5,4.7834477,1.0745283,1.72313528266127e-06,1.077088143848567e-05,0.1566265060240964,LRP1,True,True
2,g13647_BBS1,4.780683,1.9207491,1.7470064944499424e-06,1.0906141906153005e-05,0.8072289156626506,BBS1,True,True
2,g18249_TXNDC17,4.771898,1.1447326,1.8249807553482951e-06,1.1363877617627575e-05,0.14457831325301204,TXNDC17,True,True
2,g12553_FCF1,4.7700787,1.1737072,1.8415416662483062e-06,1.145726559586913e-05,0.14457831325301204,FCF1,True,True
2,g19234_EXOC6,4.767226,1.3723307,1.8677939455926775e-06,1.1605817572911178e-05,0.25301204819277107,EXOC6,True,True
2,g15148_NCBP1,4.7648883,1.1044306,1.8895842516557183e-06,1.1731268937217077e-05,0.2891566265060241,NCBP1,True,True
2,g14920_SIAH1,4.7609034,1.0614775,1.9272841591795134e-06,1.1950140103745053e-05,0.1566265060240964,SIAH1,True,True
2,g25054_CLUAP1_2,4.7605205,4.055701,1.9309436234356023e-06,1.19677681320588e-05,0.7349397590361446,CLUAP1,True,True
2,g5105_CREB3L3,4.760221,1.1760546,1.9338125714073386e-06,1.1980483800375642e-05,0.42168674698795183,CREB3L3,True,True
2,g6499_SIN3A,4.751515,1.2742739,2.0189826214849687e-06,1.2465984526422356e-05,0.12048192771084337,SIN3A,True,True
2,g27439_TTC39C,4.748686,2.129583,2.047425621118088e-06,1.2636279896567973e-05,0.5421686746987951,TTC39C,True,True
2,g20729_CCDC85C,4.7474484,0.97372395,2.059991113395729e-06,1.269779215313482e-05,0.39759036144578314,CCDC85C,True,True
2,g2051_FGFRL1_1,4.7473383,1.747873,2.0611107303592947e-06,1.2699257928129753e-05,0.5903614457831325,FGFRL1,True,True
2,g3059_WRNIP1,4.747255,1.8201752,2.061961650221641e-06,1.2699257928129753e-05,0.10843373493975904,WRNIP1,True,True
2,g39374_LSG1_1,4.744884,1.4357206,2.086256177685783e-06,1.2827325105922066e-05,0.25301204819277107,LSG1,True,True
2,g18903_REPS1,4.7424173,1.4928473,2.111831574636523e-06,1.2979130910281825e-05,0.42168674698795183,REPS1,True,True
2,g11722_FUT11_3,4.7406926,1.3665861,2.1298897020121967e-06,1.3079146733177537e-05,0.37349397590361444,FUT11,True,True
2,g29843_NLRP5_2,4.737112,2.0957897,2.1678537917076505e-06,1.3295565221276462e-05,0.3614457831325301,NLRP5,True,True
2,g28472_DEF8,4.736011,2.2655983,2.1796574573911376e-06,1.3362366796503259e-05,0.5180722891566265,DEF8,True,True
2,g31344_PLEKHG4_1,4.7297425,1.3586572,2.2480499830182214e-06,1.375288674919912e-05,0.30120481927710846,PLEKHG4,True,True
2,g3832_NPC1,4.7294297,1.1306417,2.251514167877363e-06,1.3768333196807003e-05,0.14457831325301204,NPC1,True,True
2,g44016_UBA3_2,4.72381,2.4222176,2.3146624438606107e-06,1.4113278744637618e-05,0.2289156626506024,UBA3,True,True
2,g10443_TBPL1,4.722975,1.0107297,2.3241948380604958e-06,1.4159620921151598e-05,0.24096385542168675,TBPL1,True,True
2,g16732_CHD1,4.7207127,0.8575062,2.350195897520605e-06,1.4312077883613222e-05,0.2891566265060241,CHD1,True,True
2,g28745_RABL2A,4.7193847,2.6786091,2.3655895348687083e-06,1.4399838622136848e-05,0.7590361445783133,RABL2A,True,True
2,g28810_ELP3,4.7106094,1.1080503,2.469774018086719e-06,1.4953303410621696e-05,0.1927710843373494,ELP3,True,True
2,g6465_ZCCHC11_1,4.709718,1.4083903,2.4805968084214682e-06,1.5006433354453933e-05,0.10843373493975904,ZCCHC11,True,True
2,g27705_GSK3B,4.7095532,1.1124961,2.4826023420609097e-06,1.5012370103105946e-05,0.10843373493975904,GSK3B,True,True
2,g34650_lipl-2,4.703823,0.94947946,2.553342569451297e-06,1.538302317427748e-05,0.1686746987951807,lipl-2,True,True
2,g16556_ANGEL1_2,4.703702,1.4408008,2.5548605686685106e-06,1.5385844788637233e-05,0.3614457831325301,ANGEL1,True,True
2,g37817_AGPAT6,4.7033906,1.2118903,2.5587600793616086e-06,1.540300009991066e-05,0.14457831325301204,AGPAT6,True,True
2,g33508_PPM1E,4.6980195,1.4198246,2.626961711332772e-06,1.5768224719375827e-05,0.2289156626506024,PPM1E,True,True
2,g9103_UBXN6,4.6977997,2.7564673,2.6297939562325397e-06,1.577876373739524e-05,0.1686746987951807,UBXN6,True,True
2,g10501_SKI3_1,4.6969914,1.4660476,2.6402164949181533e-06,1.582834085174245e-05,0.6746987951807228,SKI3,True,True
2,g33265_GZF1_1,4.693263,1.5183895,2.6888151915450637e-06,1.611310428359262e-05,0.43373493975903615,GZF1,True,True
2,g22606_BMP7_1,4.6922655,0.8796308,2.7019584018739367e-06,1.6185249797575872e-05,0.24096385542168675,BMP7,True,True
2,g25670_HSPA9,4.689907,1.1061817,2.733291815298206e-06,1.635957183692981e-05,0.12048192771084337,HSPA9,True,True
2,g17217_HTATSF1_2,4.688513,0.8412794,2.7519796537026526e-06,1.6463912286307107e-05,0.12048192771084337,HTATSF1,True,True
2,g20587_EXOSC4,4.6872864,1.4702299,2.768516515794766e-06,1.653060673436461e-05,0.4578313253012048,EXOSC4,True,True
2,g9367_KPNA4,4.679338,0.7934201,2.8780280800572264e-06,1.7155809515038154e-05,0.27710843373493976,KPNA4,True,True
2,g26596_TDRD9,4.679173,1.0721585,2.880344712678831e-06,1.716263934896191e-05,0.30120481927710846,TDRD9,True,True
2,g2075_RBM8A_1,4.671352,1.2464411,2.992240519433329e-06,1.7807657951219543e-05,0.2289156626506024,RBM8A,True,True
2,g21_ARMC1_1,4.6653194,0.6570086,3.0813772856095032e-06,1.8283403862800998e-05,0.42168674698795183,ARMC1,True,True
2,g15814_OMA1,4.66511,2.2496758,3.0845147000024566e-06,1.828997430122816e-05,0.13253012048192772,OMA1,True,True
2,g11754_ATP9A,4.664093,0.96088207,3.0998084609849555e-06,1.836580130198766e-05,0.6144578313253012,ATP9A,True,True
2,g22446_EIF5B,4.662631,1.2835876,3.1219230843288453e-06,1.8489352957613015e-05,0.3373493975903614,EIF5B,True,True
2,g25647_TMED2,4.6592293,1.3168275,3.17395463188112e-06,1.877670039553917e-05,0.13253012048192772,TMED2,True,True
2,g39039_NUP98_3,4.6567683,0.93839455,3.2121142018537464e-06,1.8977496965244745e-05,0.1566265060240964,NUP98,True,True
2,g6826_PTH1R_1,4.654642,1.7509952,3.245438937723837e-06,1.914351869181328e-05,0.1686746987951807,PTH1R,True,True
2,g9099_EXOSC2,4.65228,2.0214713,3.2828485241421694e-06,1.931754061295701e-05,0.3493975903614458,EXOSC2,True,True
2,g4506_CUL1,4.6503816,1.4091914,3.3132112291132194e-06,1.9479745383227052e-05,0.21686746987951808,CUL1,True,True
2,g4949_AMZ2,4.6503077,3.2739587,3.3144006676059673e-06,1.9479745383227052e-05,0.39759036144578314,AMZ2,True,True
2,g1786_KARS1,4.648356,1.2465826,3.345913695051919e-06,1.9633467951189364e-05,0.14457831325301204,KARS1,True,True
2,g11676_XRCC6BP1_2,4.6476226,2.2614055,3.3578230579530992e-06,1.9695466339926582e-05,0.30120481927710846,XRCC6BP1,True,True
2,g22250_BAHCC1,4.6426673,1.0662749,3.4394009013406066e-06,2.0141725294386977e-05,0.13253012048192772,BAHCC1,True,True
2,g4515_DDX27,4.6424084,1.8515266,3.443714161232674e-06,2.0158406210225832e-05,0.13253012048192772,DDX27,True,True
2,g38992_COG5_2,4.6386523,1.4337893,3.5068852924397713e-06,2.0484073961018996e-05,0.18072289156626506,COG5,True,True
2,g29520_HIP1_3,4.6340723,1.2361951,3.585416379600603e-06,2.086345108860089e-05,0.1566265060240964,HIP1,True,True
2,g5962_SPCS2,4.632176,1.4171047,3.618422081181609e-06,2.1033957996667204e-05,0.7951807228915663,SPCS2,True,True
2,g1638_EPHA5_1,4.6321416,1.5245098,3.619023200136082e-06,2.1033957996667204e-05,0.14457831325301204,EPHA5,True,True
2,g24757_ATP5C1,4.6208854,1.3177639,3.8210597228088995e-06,2.209431692975655e-05,0.40963855421686746,ATP5C1,True,True
2,g22536_CUL2,4.6200776,1.3535854,3.835969226586555e-06,2.216304175140155e-05,0.10843373493975904,CUL2,True,True
2,g12665_MBD5,4.614912,1.0051949,3.9326220610951495e-06,2.2658952111451534e-05,0.46987951807228917,MBD5,True,True
2,g2843_CHST14_1,4.613497,1.4431819,3.959502281642305e-06,2.2798078747884618e-05,0.1566265060240964,CHST14,True,True
2,g3233_POLR2L,4.613389,1.1261294,3.961556660649836e-06,2.279878191276219e-05,0.1686746987951807,POLR2L,True,True
2,g31803_FIS1_2,4.612347,0.9707907,3.981474554784068e-06,2.2904416806917136e-05,0.6746987951807228,FIS1,True,True
2,g21098_SRP54_2,4.6072664,1.0272354,4.079975153069476e-06,2.3420740941525494e-05,0.26506024096385544,SRP54,True,True
2,g29358_PKN2_1,4.6044917,1.2910857,4.134744076239709e-06,2.3711689620313637e-05,0.5542168674698795,PKN2,True,True
2,g3228_SPTY2D1,4.5979843,1.4436011,4.265983972187141e-06,2.4359483079204953e-05,0.13253012048192772,SPTY2D1,True,True
2,g40595_STPG2_2,4.5963836,2.1169083,4.298871768715886e-06,2.4537718997600253e-05,0.37349397590361444,STPG2,True,True
2,g559_EIF2D,4.595378,1.4670721,4.319657754389306e-06,2.4627593684884653e-05,0.1686746987951807,EIF2D,True,True
2,g16635_BIRC5,4.5951977,1.6050438,4.323390965390747e-06,2.4639294234330313e-05,0.4578313253012048,BIRC5,True,True
2,g4178_SIL1,4.5947247,0.94123656,4.333213634958816e-06,2.468567643265695e-05,0.14457831325301204,SIL1,True,True
2,g28127_UBA1_5,4.592492,1.2095673,4.379839210333311e-06,2.4931915784491526e-05,0.37349397590361444,UBA1,True,True
2,g33237_USP8,4.592382,1.0252002,4.3821550672981834e-06,2.49354149753326e-05,0.2289156626506024,USP8,True,True
2,g29169_AEBP2_1,4.5918446,2.0880413,4.39345833048476e-06,2.499003190075499e-05,0.40963855421686746,AEBP2,True,True
2,g38849_XPO1_2,4.5894523,0.7079623,4.4441040235204046e-06,2.5209627235589045e-05,0.10843373493975904,XPO1,True,True
2,g30548_METAP2_1,4.585579,1.1411542,4.527305076120426e-06,2.5618307021120327e-05,0.8192771084337349,METAP2,True,True
2,g38416_ANAPC10_2,4.584153,1.54684,4.558300480515914e-06,2.575773648550589e-05,0.7831325301204819,ANAPC10,True,True
2,g32267_HIF1A_2,4.582654,1.0172802,4.591109658309847e-06,2.5933135017921286e-05,0.4939759036144578,HIF1A,True,True
2,g37387_STAMBPL1,4.5803843,0.8475377,4.6412263885738455e-06,2.617801041660186e-05,0.13253012048192772,STAMBPL1,True,True
2,g22232_RAB14,4.580036,1.0585793,4.64895940532386e-06,2.6209402678168136e-05,0.10843373493975904,RAB14,True,True
2,g10574_DNAJA3_1,4.578331,1.3829653,4.687011270655839e-06,2.6403616912095804e-05,0.4578313253012048,DNAJA3,True,True
2,g22710_GTF2H4,4.575936,1.0920452,4.740963507125529e-06,2.667679197214818e-05,0.1686746987951807,GTF2H4,True,True
2,g18891_RAB8A,4.5757165,1.0159941,4.745930556486618e-06,2.6688799477737765e-05,0.18072289156626506,RAB8A,True,True
2,g2499_COG2,4.5756807,1.4363867,4.746738998394212e-06,2.6688799477737765e-05,0.5662650602409639,COG2,True,True
2,g23895_IDH3A,4.571244,1.1370376,4.848384053374484e-06,2.7208121536892493e-05,0.12048192771084337,IDH3A,True,True
2,g37356_HSPA4L,4.5703135,1.0479162,4.869954792171983e-06,2.731871310511172e-05,0.4939759036144578,HSPA4L,True,True
2,g31714_EDF1,4.5694685,1.1809105,4.889623424007532e-06,2.7418553997361285e-05,0.3855421686746988,EDF1,True,True
2,g30961_RPS19_2,4.5630717,1.7770929,5.041055885742794e-06,2.8181463452790952e-05,0.25301204819277107,RPS19,True,True
2,g10823_NHP2L1_1,4.5600963,0.40273893,5.113017983299023e-06,2.848598160364769e-05,0.10843373493975904,NHP2L1,True,True
2,g14993_IRS1_1,4.5589237,0.9091001,5.141639121152275e-06,2.8623678783839744e-05,0.26506024096385544,IRS1,True,True
2,g30453_DCLK1,4.5555716,1.4388531,5.22433354202503e-06,2.9039924557831964e-05,0.4939759036144578,DCLK1,True,True
2,g8780_TRNAU1AP,4.553422,1.390747,5.278023074611545e-06,2.930502357108183e-05,0.3493975903614458,TRNAU1AP,True,True
2,g2503_FAT1_1,4.5527225,2.536627,5.295615080013848e-06,2.938044127283989e-05,0.25301204819277107,FAT1,True,True
2,g5334_UBE2J1,4.5523534,1.2691127,5.304915142410561e-06,2.9420902821586834e-05,0.42168674698795183,UBE2J1,True,True
2,g28013_BOD1,4.552069,1.0811523,5.312082881173739e-06,2.9449512432770298e-05,0.21686746987951808,BOD1,True,True
2,g15521_NAA11,4.5516295,0.522123,5.323198247104252e-06,2.949997728017169e-05,0.5421686746987951,NAA11,True,True
2,g8918_KDM3B,4.551349,1.1196882,5.330300983911625e-06,2.952817529182789e-05,0.13253012048192772,KDM3B,True,True
2,g1344_LARS1,4.5508666,1.1706908,5.342537352873188e-06,2.9584779946511215e-05,0.3373493975903614,LARS1,True,True
2,g16433_MAPK15_1,4.5497828,2.845127,5.370136362075248e-06,2.9715159983125325e-05,0.18072289156626506,MAPK15,True,True
